entry_time,exit_time,break_duration,department
Unknown,,cfasew,Sales
10:12:31,18:43:38,36,Data
09:15:21,Unknown,30,Sales
10:47:13,Unknown,77,Sales
08:53:10,17:32:23,57,Marketing
,Unknown,45,Data
09:58:36,18:00:33,,Logistics
Unknown,17:46:08,47,Logistics
Unknown,16:49:29,49,Product
10:47:34,,38,Unknown
08:18:38,17:42:33,60,Unknown
09:30:41,18:58:17,,IT
10:12:05,16:59:44,37,Accounting
08:44:05,16:47:46,,Marketing
08:56:19,Unknown,,Unknown
09:26:22,16:01:24,cfasew,Unknown
10:41:54,18:53:17,,Product
09:16:23,16:29:52,49,
Unknown,Unknown,cfasew,Accounting
08:54:02,,90,Logistics
,18:55:01,30,Data
10:34:42,,64,Unknown
10:37:11,16:41:54,89,
Unknown,18:34:40,56,Sales
09:07:06,Unknown,67,Accounting
Unknown,18:25:22,66,Marketing
09:49:23,,50,IT
08:25:12,16:11:45,,Unknown
,Unknown,cfasew,Logistics
08:25:53,17:09:30,48,Data
Unknown,,82,
09:44:11,Unknown,39,IT
Unknown,18:26:10,83,Data
,18:24:23,cfasew,IT
10:45:55,18:41:26,70,
08:11:42,17:43:32,,IT
Unknown,Unknown,cfasew,
Unknown,18:20:22,cfasew,Unknown
08:22:06,18:06:58,32,Logistics
Unknown,17:40:59,cfasew,Product
09:24:10,,cfasew,
08:24:52,Unknown,81,Product
,18:01:45,cfasew,Unknown
Unknown,18:43:54,cfasew,Unknown
10:22:10,16:23:40,45,Product
,16:56:43,74,Unknown
,17:20:47,55,Unknown
,Unknown,,
,16:23:10,51,Data
,17:21:43,50,
08:25:09,18:59:16,,IT
Unknown,16:03:24,37,IT
08:12:43,,cfasew,Sales
Unknown,17:49:27,cfasew,Unknown
10:09:27,17:58:03,31,Unknown
10:22:00,18:01:41,35,Marketing
09:38:42,Unknown,cfasew,Unknown
08:19:43,,,
Unknown,17:47:08,58,Marketing
08:50:01,Unknown,84,Data
,16:55:29,75,Logistics
08:15:08,17:38:43,64,Data
Unknown,,47,Unknown
,,cfasew,Accounting
09:38:27,Unknown,77,Logistics
,18:54:41,65,Unknown
10:22:56,18:16:41,cfasew,
Unknown,18:22:13,,Unknown
Unknown,Unknown,,IT
08:18:43,,42,IT
,18:26:50,,Logistics
10:09:08,18:11:31,67,Marketing
09:02:19,18:30:16,68,Product
10:58:27,17:19:59,43,Finance
10:47:12,Unknown,85,
10:48:28,,89,Accounting
08:48:41,Unknown,87,
08:05:28,17:25:09,34,IT
08:55:50,17:48:42,39,IT
,16:10:49,,
Unknown,16:48:34,cfasew,Accounting
,16:33:25,73,Logistics
09:02:26,Unknown,75,
10:15:04,,80,Marketing
08:57:21,17:07:24,,Product
08:20:15,Unknown,,Data
08:30:54,16:24:30,63,Data
08:06:54,,,
09:41:58,17:52:45,48,Unknown
08:01:53,16:54:58,43,Accounting
09:54:02,Unknown,41,Accounting
09:05:55,18:28:48,72,Data
,,,Finance
08:27:06,18:22:41,,Sales
10:15:13,Unknown,77,Data
Unknown,16:50:29,76,
09:32:40,16:22:00,52,Data
10:48:12,,59,
08:34:00,,57,Marketing
,16:28:34,,Finance
08:57:43,Unknown,49,Data
Unknown,,77,Unknown
10:44:29,17:36:14,cfasew,Unknown
10:34:47,,cfasew,Logistics
,,cfasew,Unknown
08:25:26,Unknown,cfasew,Marketing
Unknown,,79,Marketing
Unknown,16:36:46,,
09:37:16,Unknown,35,IT
,,45,Product
08:00:19,17:45:02,81,Data
,16:29:35,67,Finance
08:10:54,18:41:39,41,
09:45:10,Unknown,33,Sales
Unknown,18:06:23,70,Unknown
,18:08:34,55,Unknown
Unknown,16:11:40,,
09:19:57,18:35:56,90,Unknown
08:51:33,18:14:26,43,Data
09:23:28,16:38:37,90,Sales
,18:23:21,cfasew,Marketing
10:39:31,Unknown,,Marketing
,17:42:49,cfasew,Product
08:31:37,18:15:28,42,Unknown
,16:53:12,cfasew,Logistics
08:24:55,17:35:37,46,Unknown
10:48:07,Unknown,80,
09:09:07,17:43:08,52,Logistics
10:38:26,16:08:52,31,Unknown
10:13:53,Unknown,cfasew,Finance
,17:01:42,76,Finance
10:05:19,18:25:42,71,Marketing
09:14:39,16:32:19,60,Unknown
10:34:41,17:21:38,,Logistics
10:33:39,18:26:32,42,Sales
,Unknown,,Marketing
Unknown,17:00:52,66,Marketing
08:59:02,18:32:04,,Accounting
Unknown,17:49:24,cfasew,IT
08:54:04,Unknown,79,
08:33:49,17:10:23,cfasew,Unknown
09:16:34,Unknown,75,Marketing
09:29:49,16:16:52,66,Accounting
08:23:21,17:31:38,65,Logistics
08:16:43,16:49:19,64,Product
,16:45:43,86,Accounting
Unknown,17:00:46,45,
08:22:49,16:51:45,33,IT
09:35:08,16:15:48,74,Logistics
09:15:49,16:11:52,cfasew,Logistics
08:05:54,Unknown,50,Accounting
09:40:54,16:22:35,30,Finance
10:10:28,17:26:24,52,Marketing
10:28:25,16:08:58,47,Accounting
,17:45:53,64,Product
09:46:45,18:33:24,cfasew,
09:47:44,16:55:00,cfasew,
09:51:34,17:35:18,,IT
Unknown,17:42:42,74,Unknown
08:46:30,18:01:46,61,Logistics
09:39:37,,35,Marketing
10:37:00,17:18:06,cfasew,Data
09:59:12,,56,Unknown
10:35:56,Unknown,88,
08:50:00,Unknown,54,IT
09:33:00,17:42:37,32,Unknown
10:29:45,Unknown,,Product
09:34:33,17:38:23,67,Unknown
08:43:05,,cfasew,Unknown
10:35:21,18:32:29,53,Unknown
Unknown,Unknown,,
08:51:29,Unknown,40,Logistics
,17:16:57,89,Unknown
08:25:19,Unknown,cfasew,Logistics
10:33:46,16:20:28,,
08:18:24,18:05:34,39,Sales
09:38:24,16:36:58,50,Unknown
08:59:08,17:44:48,31,Sales
Unknown,17:08:15,cfasew,Accounting
08:33:09,18:55:11,67,Finance
08:51:27,16:01:20,,Unknown
09:07:31,,cfasew,Unknown
,17:57:53,55,Finance
09:09:47,16:37:32,cfasew,Accounting
Unknown,16:39:24,cfasew,Unknown
10:34:04,17:29:57,cfasew,Sales
09:31:17,17:37:30,cfasew,Unknown
08:42:15,17:53:34,87,Finance
10:02:52,16:35:50,67,Unknown
09:34:13,17:39:40,85,
09:25:29,16:29:04,39,Marketing
10:16:23,Unknown,,Unknown
09:05:34,17:34:57,,Logistics
Unknown,16:22:16,cfasew,Unknown
08:04:38,,cfasew,
10:33:45,,43,IT
08:01:50,,,Accounting
Unknown,18:36:49,cfasew,Logistics
10:50:34,17:39:26,,Finance
09:54:33,16:37:39,32,
Unknown,18:00:16,82,Logistics
Unknown,16:45:50,73,Accounting
,17:31:31,,Data
Unknown,16:46:58,72,IT
10:27:09,Unknown,66,Unknown
10:15:44,17:26:05,50,Accounting
Unknown,Unknown,72,Data
08:14:35,18:09:38,cfasew,Data
10:36:18,16:16:08,,Marketing
08:58:51,,86,Sales
08:15:53,16:51:20,30,Data
09:00:24,18:13:31,cfasew,Unknown
10:00:27,Unknown,36,
08:10:01,,73,Unknown
10:35:15,16:57:15,75,Finance
08:59:30,Unknown,85,
09:55:51,,44,Accounting
09:49:51,Unknown,31,Product
09:38:40,18:31:52,cfasew,Accounting
10:52:54,18:30:38,cfasew,Finance
10:01:56,16:53:06,67,Finance
09:42:37,17:56:32,38,Sales
,16:51:33,88,
,16:07:31,,Sales
10:38:48,18:32:36,55,Product
09:09:08,,85,
09:01:28,18:07:26,cfasew,Sales
10:44:28,17:41:25,61,Accounting
Unknown,Unknown,51,Product
08:39:02,18:20:47,68,Sales
Unknown,,31,Accounting
08:34:11,17:11:16,79,Accounting
,17:47:03,76,Product
10:04:43,16:07:04,79,Marketing
Unknown,17:09:44,32,Logistics
08:37:20,Unknown,63,Unknown
09:32:42,,cfasew,Finance
,18:39:22,60,Marketing
,18:34:08,,
,Unknown,38,Product
09:30:34,Unknown,cfasew,
10:22:49,17:22:04,47,Unknown
10:55:33,,61,
08:38:17,16:17:09,54,Data
09:49:51,16:53:47,70,Accounting
09:38:27,16:47:06,72,Unknown
08:09:52,17:17:16,,IT
08:34:53,17:09:11,,Data
08:18:04,16:42:44,89,IT
Unknown,Unknown,66,Unknown
09:19:50,18:57:58,cfasew,Data
10:26:01,17:24:33,84,Data
08:15:19,,61,Product
08:11:02,17:18:10,39,Logistics
10:33:39,16:09:43,cfasew,
10:10:48,16:58:23,cfasew,
,16:49:57,34,Unknown
08:43:13,18:38:37,31,
,18:30:24,,Sales
10:55:30,16:57:43,40,Unknown
08:19:10,,cfasew,Marketing
Unknown,18:27:15,40,Accounting
09:25:14,16:02:56,62,Logistics
10:04:05,18:20:26,,Accounting
09:23:47,Unknown,44,Logistics
10:30:19,,51,
Unknown,18:42:44,66,
,18:34:03,82,Finance
10:00:22,18:28:16,,
08:14:52,,58,IT
,Unknown,cfasew,Data
09:14:01,18:13:36,84,
08:22:29,18:24:20,,Finance
09:41:16,16:20:43,32,
08:48:13,16:50:06,59,Logistics
Unknown,16:41:10,77,Unknown
09:05:31,Unknown,80,Accounting
08:54:33,17:28:25,70,
,Unknown,60,Accounting
09:31:50,16:34:29,66,
09:31:37,18:37:00,,Unknown
Unknown,17:49:20,cfasew,
08:45:16,16:11:32,cfasew,Finance
10:24:06,,89,Marketing
10:25:24,18:22:43,32,Accounting
Unknown,16:33:47,46,Sales
Unknown,18:14:35,31,Sales
Unknown,Unknown,,Unknown
09:53:15,16:18:45,cfasew,Finance
09:17:56,Unknown,35,Sales
10:49:44,16:56:44,51,Marketing
10:52:19,16:57:48,31,Marketing
10:31:53,18:29:52,31,Unknown
09:12:13,17:06:01,cfasew,
Unknown,16:15:28,76,Unknown
10:10:49,16:53:50,,Unknown
Unknown,Unknown,51,Accounting
08:28:15,18:31:22,32,
,18:23:05,78,Marketing
,17:53:52,49,Product
09:56:28,17:54:58,cfasew,Finance
09:43:43,,cfasew,Data
09:41:47,17:58:52,,Unknown
Unknown,16:56:55,58,Unknown
09:00:42,Unknown,63,Data
Unknown,18:34:39,66,Unknown
Unknown,,cfasew,Marketing
08:27:56,16:22:35,45,
Unknown,Unknown,44,Marketing
08:02:54,Unknown,cfasew,Logistics
,17:55:17,61,IT
Unknown,Unknown,cfasew,Unknown
,18:02:49,33,Logistics
08:07:38,16:46:42,47,Data
08:40:05,18:32:00,48,Sales
09:05:07,16:38:07,37,Unknown
08:39:04,17:08:02,60,Unknown
,Unknown,cfasew,Accounting
09:29:12,16:05:28,76,Sales
08:10:50,Unknown,32,
08:49:34,,,Sales
09:52:47,18:50:52,53,IT
,Unknown,cfasew,Unknown
10:51:23,,cfasew,Data
Unknown,,32,Product
10:21:51,,76,Unknown
08:41:19,Unknown,cfasew,
08:35:05,18:31:30,cfasew,Data
08:10:13,18:25:57,90,IT
09:00:35,18:13:09,82,Finance
08:47:08,16:06:55,44,Product
10:13:09,,cfasew,IT
,,43,Marketing
Unknown,16:24:19,cfasew,Logistics
08:46:28,,,Sales
,Unknown,70,
08:22:45,16:28:41,,Finance
09:17:14,18:15:12,cfasew,IT
09:03:23,Unknown,41,Sales
09:55:02,16:59:37,,Unknown
09:55:08,17:43:51,89,Unknown
Unknown,17:22:53,71,IT
10:28:18,,44,Data
09:13:21,Unknown,cfasew,
08:14:51,17:59:34,54,Sales
Unknown,16:44:32,75,Unknown
08:24:35,17:53:39,73,IT
Unknown,18:11:12,51,Unknown
Unknown,18:13:29,82,Sales
Unknown,16:17:12,42,Unknown
09:34:18,18:03:21,,
Unknown,18:53:22,,
Unknown,17:07:42,cfasew,Finance
,17:58:30,cfasew,IT
09:05:19,16:12:21,47,Logistics
09:50:04,16:32:16,81,Marketing
10:59:46,Unknown,43,Unknown
09:09:42,Unknown,76,Accounting
Unknown,16:57:22,77,Logistics
08:30:22,18:00:36,54,Unknown
09:24:20,17:59:15,cfasew,Unknown
08:21:17,16:42:27,89,Marketing
09:03:27,16:17:18,,Marketing
09:21:12,18:54:16,39,Unknown
,Unknown,,Sales
,18:48:47,75,Product
,16:01:47,55,Sales
Unknown,16:46:10,33,Product
10:17:21,18:49:59,84,
10:56:41,17:46:33,36,
Unknown,18:12:42,61,Unknown
09:44:30,18:16:36,57,IT
08:54:28,Unknown,62,
09:36:16,16:53:52,89,
08:02:18,18:31:50,78,IT
09:53:02,17:18:48,cfasew,Finance
08:55:14,Unknown,61,Sales
10:35:37,16:44:09,57,
10:37:59,16:57:17,37,Unknown
10:49:03,Unknown,,Logistics
,18:12:38,37,Data
08:52:42,17:08:18,40,
,17:06:13,cfasew,Accounting
08:50:28,16:31:06,87,Accounting
08:04:59,18:04:18,51,Accounting
09:40:18,17:44:12,37,
09:27:43,Unknown,,Unknown
09:24:29,16:37:56,cfasew,Marketing
Unknown,Unknown,34,
09:26:30,18:01:02,cfasew,Unknown
09:01:41,16:02:26,34,
10:04:04,18:58:11,,IT
09:02:02,16:46:10,59,Logistics
,18:20:39,70,Unknown
10:27:05,17:27:49,47,IT
10:12:45,18:24:33,55,Product
10:13:47,,54,Marketing
08:35:53,16:19:27,,IT
Unknown,17:31:37,85,Product
Unknown,16:50:04,55,Marketing
10:26:47,16:23:03,55,Data
08:23:18,18:01:08,cfasew,
Unknown,17:13:43,cfasew,Sales
10:47:49,16:27:16,57,
08:47:08,18:08:55,,IT
Unknown,16:50:25,86,Marketing
08:48:40,17:35:54,cfasew,Unknown
,16:26:53,67,Marketing
08:34:11,17:08:50,,Sales
Unknown,18:58:02,cfasew,Product
Unknown,,83,Unknown
08:53:08,16:02:20,50,Unknown
Unknown,Unknown,63,Data
Unknown,,89,Unknown
09:06:27,,76,
09:30:47,16:09:19,30,Sales
,17:25:08,42,Product
,17:11:07,51,Accounting
10:23:33,16:40:59,49,
Unknown,17:13:37,,Accounting
08:37:04,16:26:08,69,
10:22:27,,85,IT
09:01:28,Unknown,52,Logistics
10:55:56,17:38:38,65,
Unknown,17:11:30,76,
10:52:02,,cfasew,Unknown
10:46:00,Unknown,cfasew,Marketing
09:54:52,16:43:06,,Unknown
09:13:38,17:08:15,32,Data
10:55:55,18:38:58,69,Finance
08:37:48,16:15:48,71,Finance
Unknown,18:04:00,30,IT
08:51:31,17:47:07,86,Marketing
Unknown,17:47:55,64,Finance
10:43:42,Unknown,58,Marketing
08:10:23,Unknown,40,Unknown
Unknown,17:54:46,,Unknown
09:24:02,17:32:27,69,Accounting
08:08:16,18:05:05,78,
08:28:34,18:47:13,66,
08:04:05,17:15:35,cfasew,Accounting
10:46:03,18:30:17,54,Marketing
,17:52:25,81,
,17:24:21,34,Sales
09:02:40,17:56:07,cfasew,
10:38:11,17:54:25,51,Unknown
08:46:10,17:34:38,64,
Unknown,16:51:25,88,Unknown
08:31:55,Unknown,32,Finance
09:55:16,Unknown,85,Logistics
08:05:27,16:57:54,80,Finance
,17:52:17,54,Unknown
,,90,Unknown
09:02:01,Unknown,,Data
,18:25:37,32,Unknown
09:11:42,16:50:04,cfasew,Marketing
Unknown,17:33:35,,Logistics
10:12:46,17:09:06,51,Marketing
Unknown,Unknown,cfasew,Accounting
10:44:56,Unknown,,Finance
Unknown,18:35:13,cfasew,Sales
,16:29:14,42,Accounting
,16:37:05,cfasew,Marketing
08:29:41,16:59:25,cfasew,Accounting
08:37:31,16:50:48,80,Data
10:29:23,Unknown,87,Sales
09:44:19,16:33:19,65,Unknown
09:44:30,18:02:54,76,IT
08:16:25,18:15:19,57,Finance
08:55:26,Unknown,,Finance
,Unknown,cfasew,
Unknown,18:20:29,65,Data
10:26:04,Unknown,cfasew,Accounting
08:42:01,,50,Unknown
08:04:42,18:58:26,89,IT
08:06:52,Unknown,cfasew,Accounting
Unknown,18:53:29,72,Finance
,17:04:34,58,Product
Unknown,18:24:22,50,Logistics
10:50:17,17:41:07,,Data
09:42:55,,,IT
,16:24:00,37,
08:49:23,17:48:07,57,Sales
08:11:46,18:57:34,,IT
08:54:35,17:35:37,cfasew,Data
10:54:51,Unknown,cfasew,Finance
08:57:12,18:33:25,63,Product
10:51:00,17:19:10,77,Product
10:41:48,Unknown,73,IT
10:06:49,17:35:07,78,Unknown
09:41:43,16:03:17,84,
10:46:26,18:48:30,,
09:03:42,18:20:23,56,Data
10:34:15,17:36:10,66,Logistics
09:47:02,18:50:52,cfasew,Finance
Unknown,Unknown,60,
09:07:11,18:01:38,64,Marketing
08:07:11,17:28:24,48,IT
09:52:50,16:36:06,58,Product
08:34:33,18:33:33,cfasew,Accounting
,18:47:24,81,Unknown
09:15:26,16:52:19,31,Accounting
,17:33:38,,Accounting
Unknown,17:38:53,cfasew,
09:04:20,17:39:43,90,IT
09:19:32,18:58:54,43,Finance
Unknown,16:31:28,44,IT
08:41:07,Unknown,66,Product
Unknown,Unknown,68,Product
Unknown,17:40:00,71,IT
08:48:54,16:08:54,40,Marketing
Unknown,Unknown,80,Finance
09:53:46,Unknown,,Sales
10:05:59,Unknown,49,Logistics
08:10:17,,,IT
Unknown,18:08:38,81,Marketing
,18:12:30,39,Marketing
09:35:14,Unknown,,Unknown
08:02:56,17:30:37,80,Marketing
10:50:43,16:51:09,cfasew,Unknown
09:50:16,18:31:38,cfasew,
Unknown,16:00:07,60,Accounting
,17:39:22,88,IT
08:59:29,17:10:13,67,
09:59:07,16:16:17,40,
10:30:17,16:06:48,67,Unknown
Unknown,17:46:23,cfasew,Marketing
08:24:48,18:05:01,42,
09:48:11,,31,Accounting
10:49:01,16:10:04,63,IT
08:08:48,17:25:42,56,Product
10:06:01,16:21:29,,Accounting
08:13:41,Unknown,cfasew,Unknown
,17:14:17,cfasew,Unknown
09:24:25,,90,Unknown
Unknown,,89,Unknown
10:58:11,16:44:21,68,Finance
Unknown,,79,Sales
09:52:44,,,Unknown
09:55:38,18:31:40,57,Accounting
,17:44:53,cfasew,Accounting
,16:22:12,cfasew,Data
09:10:50,Unknown,75,Sales
09:11:09,17:42:49,57,Unknown
,17:26:19,cfasew,Data
08:41:49,16:29:06,54,Sales
10:04:04,Unknown,34,
,16:57:38,30,Accounting
08:39:51,17:15:31,84,IT
,18:12:11,74,Unknown
Unknown,18:25:42,,IT
08:47:02,,,
Unknown,18:22:40,cfasew,Sales
,16:54:06,,
09:51:15,Unknown,35,
Unknown,18:07:05,32,Product
09:56:18,18:17:03,48,Finance
09:58:17,Unknown,88,Finance
Unknown,16:30:58,58,Unknown
09:46:57,16:30:46,79,IT
Unknown,18:15:02,66,Finance
08:59:26,Unknown,86,Product
09:49:19,17:03:10,31,Logistics
Unknown,Unknown,77,Finance
10:28:35,18:48:07,88,
08:57:03,,cfasew,Unknown
Unknown,18:08:17,47,Marketing
Unknown,16:44:54,cfasew,Finance
Unknown,18:36:42,cfasew,Unknown
10:17:07,16:52:04,74,IT
09:40:32,16:18:10,81,IT
Unknown,16:06:50,39,Sales
10:56:52,17:34:56,cfasew,Unknown
09:18:05,Unknown,73,Logistics
09:12:44,,,IT
09:06:10,17:38:42,60,Accounting
09:43:52,17:14:49,,
09:03:56,,cfasew,
Unknown,Unknown,67,Product
08:58:56,16:17:28,88,
,17:23:22,,
08:12:25,18:44:42,52,Marketing
Unknown,,cfasew,Sales
08:34:37,,cfasew,Marketing
Unknown,,cfasew,Logistics
10:20:01,,34,Product
Unknown,18:35:54,72,Finance
08:28:45,,72,IT
10:12:48,,83,Logistics
08:54:30,17:39:53,73,Unknown
10:54:00,Unknown,45,
09:59:41,16:26:56,76,Logistics
09:45:51,17:58:50,,Logistics
09:58:44,17:52:21,38,Unknown
Unknown,Unknown,70,Finance
10:35:23,17:31:33,cfasew,IT
09:24:36,17:26:40,cfasew,Unknown
Unknown,18:14:03,76,
Unknown,,cfasew,Sales
09:40:15,18:12:21,40,Unknown
09:44:44,17:17:14,35,Data
Unknown,18:18:29,,Logistics
10:07:59,,cfasew,Sales
10:04:50,17:05:38,cfasew,Marketing
10:00:31,Unknown,cfasew,Accounting
Unknown,17:26:00,81,Logistics
10:47:16,18:14:32,cfasew,IT
10:31:30,18:52:51,43,Data
10:45:37,,40,IT
09:31:53,18:50:43,cfasew,
,16:43:26,cfasew,Data
10:12:26,17:05:24,84,IT
08:21:01,16:21:55,89,Sales
08:28:56,17:47:26,cfasew,Finance
08:41:01,16:54:38,65,Product
08:39:10,16:20:17,52,Unknown
Unknown,18:35:19,34,Unknown
Unknown,Unknown,cfasew,
,16:45:34,62,Unknown
08:23:03,16:02:22,63,Unknown
,Unknown,43,Product
08:09:57,,73,Finance
08:35:10,Unknown,,Sales
Unknown,16:13:20,40,Unknown
08:18:17,18:50:07,83,Unknown
10:20:41,,cfasew,Data
08:22:37,16:27:08,,
09:54:32,17:14:57,71,
08:49:16,16:12:22,82,Logistics
08:57:47,17:20:03,88,
,18:54:12,cfasew,Logistics
10:38:48,,cfasew,
Unknown,17:12:25,cfasew,
Unknown,17:54:36,74,Unknown
08:25:06,,,Data
10:28:18,,81,Logistics
09:41:07,16:45:54,88,Logistics
,,50,Finance
10:17:30,16:18:35,cfasew,Marketing
09:13:16,18:05:05,cfasew,Unknown
08:30:05,17:12:59,34,
10:03:33,17:22:13,50,Unknown
08:36:33,,,Product
08:55:09,,cfasew,Product
10:49:09,,83,Sales
,,54,Unknown
10:30:27,Unknown,,Unknown
08:58:12,16:07:44,61,Data
10:00:27,16:09:22,39,Unknown
08:26:43,18:37:45,81,IT
08:27:07,17:03:18,34,Product
08:34:59,18:52:18,cfasew,Data
,16:16:21,31,Product
10:52:15,18:27:25,,Marketing
Unknown,18:38:26,cfasew,Sales
08:31:59,17:17:39,cfasew,Unknown
09:10:16,17:15:49,cfasew,Finance
Unknown,18:53:15,,Unknown
10:25:33,16:21:13,58,Logistics
09:29:53,Unknown,82,IT
10:39:33,18:00:23,49,
09:27:22,18:21:16,74,Accounting
10:25:19,16:02:45,54,Sales
09:01:16,17:40:02,cfasew,Logistics
10:34:21,18:37:24,65,Finance
10:09:20,Unknown,,Unknown
09:59:34,17:17:57,77,Data
08:53:07,17:23:01,67,
10:33:35,18:56:20,44,Unknown
09:52:46,17:40:07,,Unknown
10:05:57,Unknown,cfasew,Finance
08:59:42,16:57:34,77,Sales
Unknown,16:37:36,34,IT
Unknown,Unknown,43,Unknown
09:54:16,17:06:51,76,Marketing
10:24:49,18:30:35,cfasew,Unknown
10:16:44,,53,Finance
10:35:44,17:07:27,38,
10:31:54,16:35:13,47,Unknown
Unknown,Unknown,89,Accounting
10:47:47,16:16:57,32,Product
09:02:51,16:19:26,,Accounting
08:00:34,18:03:21,,
08:33:12,16:57:17,86,IT
08:46:25,,35,Finance
Unknown,18:14:49,44,Sales
10:55:23,,31,Accounting
08:51:00,18:31:50,75,
09:29:01,Unknown,80,Unknown
09:19:59,,48,Data
Unknown,Unknown,cfasew,Finance
10:20:15,18:08:29,34,Marketing
08:16:39,17:17:17,89,IT
10:19:30,18:30:48,cfasew,Logistics
08:55:14,18:40:58,cfasew,
09:48:35,16:21:46,57,Accounting
,17:57:15,42,
08:06:31,18:09:10,50,Accounting
,16:42:11,90,
08:45:49,16:12:55,72,Data
,18:13:44,cfasew,
10:45:46,Unknown,62,IT
08:59:40,17:54:09,48,Accounting
Unknown,17:03:25,40,
09:58:39,17:08:53,52,Accounting
Unknown,17:11:37,85,IT
Unknown,17:03:02,,Accounting
09:43:29,17:31:53,37,Logistics
Unknown,Unknown,,
Unknown,Unknown,cfasew,
10:53:32,Unknown,cfasew,Data
10:13:11,,65,Accounting
,18:10:28,cfasew,
10:03:07,18:55:21,cfasew,Unknown
,Unknown,65,Accounting
Unknown,18:47:26,69,Accounting
Unknown,,cfasew,
08:29:32,16:14:44,86,Logistics
08:16:30,17:01:24,61,Unknown
09:18:46,,32,Unknown
08:48:42,18:04:15,69,IT
08:44:23,18:42:47,64,
10:42:39,,cfasew,
10:51:02,17:09:30,64,Data
09:22:34,Unknown,40,IT
,Unknown,71,Unknown
08:01:28,17:22:12,60,Unknown
Unknown,Unknown,33,Data
,18:30:49,44,Unknown
10:59:58,16:27:04,,Data
,17:39:58,44,Unknown
09:36:59,16:25:54,,Accounting
10:59:51,16:43:15,74,Data
08:03:28,17:37:10,,Marketing
10:07:43,Unknown,cfasew,
10:07:17,Unknown,67,
Unknown,Unknown,41,Finance
10:16:57,16:17:30,58,IT
Unknown,16:51:24,84,Sales
09:13:20,18:28:45,cfasew,
10:20:12,18:46:49,cfasew,Accounting
,18:57:29,85,Product
09:51:54,18:52:54,62,Data
09:42:38,,31,Unknown
Unknown,17:34:49,,Data
,17:26:10,74,Product
Unknown,,cfasew,Marketing
09:12:07,Unknown,cfasew,Product
Unknown,Unknown,53,Finance
10:39:58,,34,Unknown
10:41:17,18:23:02,,Marketing
09:59:47,16:05:37,cfasew,
08:22:10,Unknown,48,Unknown
08:25:21,17:40:37,80,
,17:14:58,39,Unknown
Unknown,18:00:20,87,Finance
09:48:59,,cfasew,Logistics
09:55:06,Unknown,54,Logistics
Unknown,,cfasew,Finance
08:35:33,18:22:49,66,Finance
09:40:20,18:25:48,60,Product
09:33:44,16:49:56,63,
Unknown,18:48:10,88,Logistics
,18:00:39,78,Sales
Unknown,16:29:48,50,Data
Unknown,Unknown,64,
10:36:33,16:11:40,63,
Unknown,Unknown,75,Sales
,16:13:13,cfasew,Unknown
,18:31:05,,Data
08:16:09,16:35:57,38,Product
Unknown,Unknown,cfasew,IT
09:59:03,,cfasew,Sales
09:49:09,,52,Accounting
,Unknown,63,IT
08:24:30,16:22:05,45,Finance
08:51:58,Unknown,37,
09:23:44,,,
Unknown,17:46:18,cfasew,Unknown
08:15:10,17:00:33,85,Logistics
09:47:03,17:19:40,55,Product
10:14:21,16:34:29,,Accounting
08:57:09,,56,Data
09:11:28,16:42:31,69,Product
08:41:47,16:45:30,50,Unknown
10:18:50,18:53:29,71,IT
10:01:26,17:06:36,83,Logistics
09:20:36,Unknown,64,Unknown
10:21:23,Unknown,41,Sales
10:37:04,17:06:47,,Unknown
Unknown,,cfasew,Unknown
08:52:52,Unknown,60,Accounting
10:43:34,18:59:52,82,Logistics
,,44,
10:03:01,17:48:40,46,Accounting
09:06:31,16:51:53,84,Unknown
09:22:56,16:28:14,,IT
10:24:50,16:40:57,72,Accounting
Unknown,18:40:12,37,Unknown
Unknown,17:37:34,51,Marketing
09:07:49,17:49:01,87,
,18:08:51,82,Product
08:51:14,17:49:56,46,
,,cfasew,Product
Unknown,,42,
,17:52:15,78,Product
Unknown,Unknown,84,Unknown
10:44:03,,49,Unknown
08:15:44,18:17:22,75,Unknown
Unknown,17:58:24,63,Finance
10:01:32,Unknown,cfasew,Unknown
Unknown,,58,Unknown
Unknown,,cfasew,Unknown
09:04:57,18:29:59,cfasew,Unknown
10:11:30,16:58:31,84,IT
10:24:42,18:38:17,69,Marketing
10:17:14,17:19:52,61,Product
08:16:29,16:35:19,46,Data
08:21:56,18:51:08,45,Logistics
,16:49:20,67,Data
Unknown,18:39:23,36,Product
,,63,
10:04:11,18:22:11,69,Unknown
09:47:17,18:34:53,37,Finance
08:40:38,18:56:26,49,Product
10:18:28,18:25:31,63,Marketing
Unknown,17:35:57,77,Marketing
,Unknown,58,Accounting
Unknown,Unknown,65,Sales
09:37:17,Unknown,cfasew,
Unknown,Unknown,58,
Unknown,17:36:12,,
09:30:02,16:07:53,,Product
,16:42:55,53,Unknown
08:01:05,18:21:35,76,IT
10:28:38,18:37:30,cfasew,Unknown
10:48:32,Unknown,cfasew,Unknown
08:23:01,17:57:28,84,Product
,17:32:25,51,IT
Unknown,Unknown,,Finance
09:14:09,16:05:41,48,Unknown
Unknown,Unknown,35,
10:01:02,17:13:14,cfasew,Accounting
08:17:04,18:39:42,75,Accounting
09:24:28,18:28:07,77,
08:35:20,16:42:27,,
08:50:12,Unknown,,Data
09:27:17,18:14:47,69,Unknown
,16:25:09,cfasew,Unknown
09:59:47,,69,Data
10:57:55,16:58:32,37,Data
